Date/time,Temperature,Humidity,Pressure,accel x,accel y ,accel z,gyro x,gyro y,gyro z,compass x,compass y,compass z,pir_motion,color blue,color red,color green,color clear,color gain,latitude,longitude,elevation
2022-04-14 04:48:24.349334,35.7025871276855,29.2639198303223,1006.13354492188,0.0195199996232986,0.0309880003333092,0.0139079997316003,0.000197678804397583,0.00115063786506653,-0.000508779659867287,37.629524230957,-4.49689483642578,-10.5709962844849,0,0,0,0,0,60,"-48deg 16' 29.8""","-98deg 59' 55.7""",434.885156960936
2022-04-14 04:48:29.223524,35.4181022644043,29.1751899719238,1006.09936523438,0.0222040005028248,0.0309880003333092,0.0141519997268915,0.00202986225485802,0.00115036964416504,-0.00111974775791168,37.5841865539551,-4.70848560333252,-10.5680141448975,0,0,0,0,0,60,"-48deg 23' 25.4""","-98deg 34' 45.5""",434.918664224922
2022-04-14 04:48:34.139445,35.4003219604492,30.0961322784424,1006.10815429688,0.0202520005404949,0.0326960012316704,0.0134199997410178,-0.00102461501955986,0.0017610639333725,0.000712821260094643,37.4394721984863,-5.13126087188721,-10.6200294494629,0,0,0,0,0,60,"-48deg 30' 15.7""","-98deg 09' 25.4""",434.951453753661
2022-04-14 04:48:39.039678,35.2225189208984,29.5515213012695,1006.10668945313,0.0200079996138811,0.0304999984800816,0.0141519997268915,0.000807985663414001,0.00237149000167847,0.000102315098047256,37.1288414001465,-4.42927074432373,-10.9258327484131,1,0,0,0,0,60,"-48deg 37' 00.3""","-97deg 43' 56.3""",434.983502261576
2022-04-14 04:48:43.929331,35.346981048584,29.416898727417,1006.09423828125,0.0204959996044636,0.0302559994161129,0.014639999717474,0.00294552743434906,0.000233195722103119,-0.00111933797597885,37.1352233886719,-3.87627458572388,-10.4587688446045,1,0,0,0,0,60,"-48deg 43' 36.5""","-97deg 18' 28.6""",435.014590506057
2022-04-14 04:48:48.819350,35.9337272644043,29.0742225646973,1006.11669921875,0.0214719995856285,0.0304999984800816,0.0134199997410178,0.00233414769172668,-0.0000722631812095642,0.00040779821574688,37.4887084960937,-4.03744554519653,-10.2728548049927,0,0,0,0,0,60,"-48deg 50' 06.2""","-96deg 52' 55.3""",435.044869679428
2022-04-14 04:48:53.716265,35.4181022644043,29.0681037902832,1006.11108398438,0.0214719995856285,0.0309880003333092,0.0134199997410178,0.00263924524188042,0.00359229743480682,-0.000508319586515427,37.165584564209,-4.20341157913208,-10.6101741790771,0,0,0,0,0,60,"-48deg 56' 32.4""","-96deg 27' 04.2""",435.074567705987
2022-04-14 04:48:58.613224,35.6314659118652,29.1415348052978,1006.10766601563,0.0202520005404949,0.0312319993972778,0.0141519997268915,0.000806372612714767,0.00084308534860611,-0.000508217141032219,37.3480758666992,-4.30555295944214,-10.4495477676392,0,0,0,0,0,60,"-49deg 02' 50.4""","-96deg 01' 13.4""",435.103331140737
2022-04-14 04:49:03.494837,35.2758636474609,29.0191497802734,1006.10498046875,0.0187879987061024,0.0314759984612465,0.014639999717474,0.00721953064203262,-0.0000733733177185059,-0.00111908279359341,37.496696472168,-4.76790904998779,-10.7432661056519,0,0,0,0,0,60,"-49deg 09' 00.7""","-95deg 35' 21.5""",435.131196988029
2022-04-14 04:49:08.416632,35.2047424316406,29.6035346984863,1006.08935546875,0.0222040005028248,0.0322079993784428,0.0129319997504354,0.00111082941293716,0.000842444598674774,-0.0014242846518755,37.2441329956055,-4.90189123153687,-10.9175128936768,0,0,0,0,0,60,"-49deg 15' 09.0""","-95deg 09' 03.7""",435.158595868115
2022-04-14 04:49:13.290572,35.0447196960449,29.2455615997314,1006.080078125,0.0204959996044636,0.0317199975252151,0.0134199997410178,0.00202656537294388,0.000536620616912842,0.000713871791958809,36.9957046508789,-4.45477199554443,-10.8172817230225,0,0,0,0,0,60,"-49deg 21' 07.7""","-94deg 42' 52.9""",435.184947337681
2022-04-14 04:49:18.184825,35.346981048584,29.1201171875,1006.09741210938,0.0185439996421337,0.0309880003333092,0.0141519997268915,0.0023314356803894,0.00114717334508896,0.000102853402495384,36.9529838562012,-4.16476106643677,-10.9080400466919,0,0,0,0,0,60,"-49deg 26' 59.3""","-94deg 16' 37.8""",435.210452991053
2022-04-14 04:49:23.105872,35.4181022644043,29.08034324646,1006.12670898438,0.0195199996232986,0.0319640003144741,0.0148839997127652,-0.00072319433093071,0.00206328928470612,0.000408053398132324,36.9581031799316,-4.23675537109375,-10.7108497619629,0,0,0,0,0,60,"-49deg 32' 45.7""","-93deg 50' 10.3""",435.235239163306
2022-04-14 04:49:28.001036,35.1514015197754,29.2669792175293,1006.0859375,0.0212280005216598,0.0317199975252151,0.0121999997645617,0.00263618305325508,0.00145221501588821,0.000407924875617027,36.4386405944824,-4.34018039703369,-10.6038208007813,0,0,0,0,0,60,"-49deg 38' 26.3""","-93deg 23' 31.8""",435.259271285241
2022-04-14 04:49:32.876977,35.0980606079102,29.2333221435547,1006.06518554688,0.0200079996138811,0.0309880003333092,0.0124439997598529,0.0035521537065506,0.0023682713508606,-0.00111931376159191,36.6387519836426,-4.28716278076172,-10.5714912414551,0,0,0,0,0,60,"-49deg 43' 58.5""","-92deg 56' 55.6""",435.282353614265
2022-04-14 04:49:37.783072,35.9870681762695,29.3526477813721,1006.09350585938,0.0197639986872673,0.032940000295639,0.0163480006158352,0.0026351660490036,0.00175716727972031,-0.000203093513846397,36.5536918640137,-4.0730185508728,-10.8035020828247,0,0,0,0,0,60,"-49deg 49' 24.5""","-92deg 30' 10.6""",435.304647832697
2022-04-14 04:49:42.639996,35.4536628723145,29.419958114624,1006.0966796875,0.0197639986872673,0.0314759984612465,0.0124439997598529,0.00263475999236107,0.00236738473176956,-0.000508604571223259,36.6728477478027,-4.59167671203613,-11.1208162307739,0,0,0,0,0,60,"-49deg 54' 42.0""","-92deg 03' 27.8""",435.326003521503
2022-04-14 04:49:47.554196,35.8448257446289,29.6035346984863,1006.111328125,0.0212280005216598,0.0312319993972778,0.0121999997645617,0.00141272321343422,0.00358839333057404,-0.00234068557620049,36.602611541748,-4.26839447021484,-11.0931053161621,0,0,0,0,0,60,"-49deg 59' 53.3""","-91deg 36' 36.3""",435.346570071577
2022-04-14 04:49:52.491862,35.3825416564941,29.3159332275391,1006.068359375,0.0202520005404949,0.0319640003144741,0.0151279997080565,0.00355013832449913,0.00236616283655167,0.00040820799767971,36.4737434387207,-4.12932920455933,-10.9664764404297,0,0,0,0,0,60,"-50deg 05' 01.5""","-91deg 09' 18.7""",435.366548585369
2022-04-14 04:49:57.373640,35.0091590881348,29.2761573791504,1006.07690429688,0.0204959996044636,0.0304999984800816,0.0143959997221828,0.00141146779060364,0.00267108529806137,-0.000202452763915062,36.52294921875,-4.06379985809326,-10.5586519241333,0,0,0,0,0,60,"-50deg 10' 00.1""","-90deg 42' 09.4""",435.385511899215
2022-04-14 04:50:02.274906,35.4358825683594,30.0441188812256,1006.09838867188,0.0195199996232986,0.0319640003144741,0.0143959997221828,0.00293825194239616,0.000532619655132294,-0.00111852027475834,36.3669815063477,-3.86883735656738,-10.9053039550781,0,0,0,0,0,60,"-50deg 14' 51.6""","-90deg 14' 55.0""",435.403627649164
2022-04-14 04:50:07.169357,35.5247840881348,29.2302627563477,1006.09106445313,0.0200079996138811,0.0317199975252151,0.0131759997457266,0.00049440935254097,0.00205928832292557,0.00101935490965843,36.2146797180176,-3.69341206550598,-11.3012075424194,1,0,0,0,0,60,"-50deg 19' 36.9""","-89deg 47' 30.4""",435.420946755694
2022-04-14 04:50:12.062477,35.0625,29.41383934021,1006.08325195313,0.0200079996138811,0.0314759984612465,0.0151279997080565,0.00324279069900513,0.000837169587612152,0.000713743269443512,36.1443290710449,-3.63282775878906,-11.2289371490479,1,0,0,0,0,60,"-50deg 24' 14.2""","-89deg 20' 05.7""",435.437362895728
2022-04-14 04:50:16.933230,35.2936401367187,29.383243560791,1006.09448242188,0.01927600055933,0.0314759984612465,0.0151279997080565,0.00354791805148125,0.0023639127612114,-0.00020255520939827,36.1778106689453,-3.46351623535156,-11.8400678634644,1,0,0,0,0,60,"-50deg 28' 43.6""","-88deg 52' 40.9""",435.452882156999
2022-04-14 04:50:21.815665,35.1869621276855,29.1690711975098,1006.07421875,0.020983999595046,0.0314759984612465,0.0139079997316003,0.00232568010687828,0.0032799020409584,0.000713765621185303,35.7054748535156,-3.66710710525513,-11.1822633743286,0,0,0,0,0,60,"-50deg 33' 05.5""","-88deg 25' 13.0""",435.467538710614
2022-04-14 04:50:26.737428,35.2580795288086,29.2149658203125,1006.07495117188,0.01927600055933,0.0322079993784428,0.0143959997221828,0.00140910223126411,0.000530853867530823,0.00101912207901478,35.6391448974609,-3.51723980903625,-11.1964254379272,0,0,0,0,0,60,"-50deg 37' 23.5""","-87deg 57' 19.4""",435.481517366561
2022-04-14 04:50:31.669901,35.7381439208984,29.2669792175293,1006.0556640625,0.0165919996798038,0.0331839993596077,0.0190319996327162,0.00293627008795738,0.00175205618143082,-0.00142441689968109,35.7713775634766,-3.33453464508057,-11.0197010040283,0,0,0,0,0,60,"-50deg 41' 33.4""","-87deg 29' 25.5""",435.494590940679
2022-04-14 04:50:36.608308,35.9515075683594,29.1996669769287,1006.0869140625,0.0190319996327162,0.0312319993972778,0.0131759997457266,0.000492405146360397,0.00114111602306366,-0.00172971934080124,35.7285537719727,-3.49075675010681,-11.2071170806885,0,0,0,0,0,60,"-50deg 45' 37.3""","-87deg 01' 17.9""",435.506860806513
2022-04-14 04:50:41.539831,35.9870681762695,29.2455615997314,1006.07543945313,0.0197639986872673,0.0324519984424114,0.014639999717474,-0.000424016267061234,0.00144602358341217,0.000408332794904709,35.9687919616699,-3.36687731742859,-11.1982984542847,0,0,0,0,0,60,"-50deg 49' 33.7""","-86deg 33' 06.0""",435.518249942772
2022-04-14 04:50:46.430671,35.0980606079102,29.5943565368652,1006.07055664063,0.0185439996421337,0.0307439994066954,0.0148839997127652,0.00293518230319023,-0.0016082301735878,-0.00295121967792511,35.6136703491211,-3.23502922058105,-11.1489162445068,1,0,0,0,0,60,"-50deg 53' 21.0""","-86deg 05' 01.8""",435.528687624594
2022-04-14 04:50:51.319173,34.9735984802246,29.2057857513428,1006.07739257813,0.0185439996421337,0.0304999984800816,0.0119559997692704,0.00140763446688652,0.00175131857395172,0.00254654139280319,35.6617965698242,-2.98652815818787,-11.0451755523682,0,0,0,0,0,60,"-50deg 57' 00.8""","-85deg 36' 53.8""",435.538253827686
